Full quantification results
"","Full compound name","Abbreviated compound name","mz","RT","Column","z","SampID","Volume filtered (L)","Particulate carbon filtered (umol)","Normalized peak area (area per L filtered)","Estimated metabolite carbon concentration (nmol C per L)","Estimated metabolite carbon concentration per particulate carbon (nmol C per umol C)","mol Fraction C","Metabolite as a portion of particulate matter (C, %)","Metabolite as a portion of particulate matter (N, %)"
"3349","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"Meltwater_T-S_A",0.6,76.76311476,8005651.66666667,5.98207896390412,0.0093514896824191,0.00205617676743236,0.00467574484120955,NA
"3350","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"Meltwater_T-S_B",0.62,76.75804953,7576950,5.66173936773666,0.00914634603013141,0.00208160154267911,0.00457317301482739,NA
"3351","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"Meltwater_T-S_C",0.6,64.52739864,660608.333333333,0.493627674392498,0.000917987121371111,0.00021668328047413,0.000458993560685555,NA
"3352","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_T-S_A",0.62,84.00397013,8214353.22580645,6.13802744363405,0.0090604694258231,0.00124816244377472,0.00453023471301941,NA
"3353","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_T-S_B",0.62,71.22869299,5734585.48387097,4.28506567836444,0.00745974861832419,0.00103513132130746,0.00372987430895264,NA
"3354","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_T-S_C",0.78,85.3133456,9125670.51282051,6.81899286644752,0.0124688919381191,0.00136840556992189,0.00623444596920573,NA
"3355","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"Sea ice_T-S_A",0.44,25.87667432,1238625,0.925540213986211,0.00314752729904847,0.000409132927634977,0.00157376364937827,NA
"3356","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"Sea ice_T-S_B",0.58,35.99248868,1386539.65517241,1.03606677497115,0.00333913408892551,0.000488412025355374,0.00166956704434215,NA
"3357","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"Sea ice_T-S_C",0.5,31.7832986,2038594,1.52330263557655,0.00479277703282991,0.000524541356573816,0.00239638851641496,NA
"3358","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"Sea ice_1_A",0.25,NA,15200740,11.3584790815208,NA,0.00218622347216412,NA,NA
"3359","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"Sea ice_1_B",0.5,NA,4726034,3.53144375389332,NA,0.0024058867500045,NA,NA
"3360","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"Sea ice_1_C",0.5,NA,3780582,2.82497178183261,NA,0.00292306815886387,NA,NA
"3361","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"Sea ice_2",0.62,NA,5274653.22580645,3.94138958548064,NA,0.00200695911478991,NA,NA
"3362","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"Meltwater_A",0.725,9.144216331,137.931034482759,0.000103066480307205,1.63432700010394e-06,7.52042922015364e-07,8.17163500096655e-07,NA
"3363","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"Meltwater_B",1.105,13.93704696,49751.1312217195,0.0371756364008528,0.000589494723535643,0.000201551638115456,0.000294747361791085,NA
"3364","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"Meltwater_C",1.02,12.86496642,82670.5882352941,0.0617741075189505,0.000979553115216441,0.000313648553189579,0.000489776557471166,NA
"3365","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_08_A",3.1,24.21686837,761298.387096774,0.568866502856721,0.0145641140044387,0.0017031459808908,0.00728205700089629,NA
"3366","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_08_B",3.3,25.77924698,413095.454545455,0.308678135349061,0.00790277425436189,0.00113564679074778,0.00395138712730357,NA
"3367","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_08_C",3,23.43567907,619997.333333333,0.463281836362267,0.0118609365227735,0.00136437388404862,0.00593046826088062,NA
"3368","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_12_A",2.25,41.68972321,1282894.22222222,0.95861959265898,0.0103473658129989,0.00159916243733724,0.0051736829068097,NA
"3369","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_12_B",2.75,50.95410614,1127327.27272727,0.842374992618825,0.0090926184568401,0.00200732984480088,0.00454630922819699,NA
"3370","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_12_C",1.9,35.20465515,1757450.52631579,1.31322324044525,0.0141749671809864,0.00200892652227761,0.00708748358988924,NA
"3371","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_15_A",2.2,65.94233043,1845140.90909091,1.37874829898857,0.00919969384762565,0.001916584931402,0.00459984692367332,NA
"3372","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_15_B",2.04,61.14652458,2228894.11764706,1.66550096970404,0.0111130501742614,0.00228191838514826,0.00555652508691261,NA
"3373","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_15_C",2.095,62.79508284,2530371.83770883,1.89077476406315,0.0126161888847419,0.00218162428906775,0.00630809444204952,NA
"3374","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_17_A",1.325,45.4484529,3539472.45283019,2.644807016967,0.0154212919202857,0.00206064382798148,0.00771064596010044,NA
"3375","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_17_B",1.325,45.4484529,4047344.90566038,3.02430555661391,0.017634064998122,0.00241336952267368,0.0088170324990125,NA
"3376","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_17_C",1.64,56.25317944,3119547.56097561,2.33102570763995,0.0135917016552176,0.00189898342345803,0.00679585082775379,NA
"3377","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_19_A",1.04,44.04571642,3065111.53846154,2.29034937063219,0.0108158683252835,0.00204890404617396,0.00540793416313285,NA
"3378","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_19_B",1.15,48.70439796,3639459.13043478,2.7195202602698,0.012842570405567,0.00203570460578823,0.0064212852027835,NA
"3379","Ribose 5 phosphate","R5P",229.011333,13.29,"HILIC",-1,"SW_19_C",1.5,63.5274756,4594342,3.43303927968985,0.0162120684661198,0.00225251361273391,0.00810603423305989,NA
"3380","RP B12","Cyano B12",678.2894,5.02,"RP",2,"Meltwater_T-S_A",0.6,76.76311476,166291.666666667,0.107192372597595,1.3299092177493e-05,3.68444595116618e-05,8.37842807182061e-05,1.00574372323004e-05
"3381","RP B12","Cyano B12",678.2894,5.02,"RP",2,"Meltwater_T-S_B",0.62,76.75804953,200067.741935484,0.128964585948231,1.65347517042904e-05,4.74152665151959e-05,0.000104168935731601,1.28389162386046e-05
"3382","RP B12","Cyano B12",678.2894,5.02,"RP",2,"Meltwater_T-S_C",0.6,64.52739864,178230,0.114887877131963,1.6956677031164e-05,5.04312934527014e-05,0.000106827065296333,1.26637930306345e-05
"3383","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_T-S_A",0.62,84.00397013,162075.806451613,0.104474809727188,1.22394785930885e-05,2.12448600172407e-05,7.71087151382935e-05,7.7559430311136e-06
"3384","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_T-S_B",0.62,71.22869299,142977.419354839,0.0921639016298259,1.27337704440359e-05,2.22637757345523e-05,8.02227537929209e-05,7.76883854947511e-06
"3385","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_T-S_C",0.78,85.3133456,124879.487179487,0.08049789137283,1.16821178778632e-05,1.61539636540102e-05,7.35973426322638e-05,7.04932336130498e-06
"3386","RP B12","Cyano B12",678.2894,5.02,"RP",2,"Sea ice_T-S_A",0.44,25.87667432,108593.181818182,0.0699996640862717,1.88929433813253e-05,3.09431908719938e-05,0.00011902554329131,1.16824169206355e-05
"3387","RP B12","Cyano B12",678.2894,5.02,"RP",2,"Sea ice_T-S_B",0.58,35.99248868,81217.2413793103,0.0523530070615676,1.33911291685446e-05,2.46797202941832e-05,8.43641137557364e-05,8.43949928331955e-06
"3388","RP B12","Cyano B12",678.2894,5.02,"RP",2,"Sea ice_T-S_C",0.5,31.7832986,139726,0.0900680217704128,2.24906035903539e-05,3.10144558408716e-05,0.00014169080261923,1.40793780829048e-05
"3389","RP B12","Cyano B12",678.2894,5.02,"RP",2,"Sea ice_1_A",0.25,NA,32284,0.020810414774888,NA,4.00548497028526e-06,NA,NA
"3390","RP B12","Cyano B12",678.2894,5.02,"RP",2,"Sea ice_1_B",0.5,NA,16142,0.010405207387444,NA,7.08881475371131e-06,NA,NA
"3391","RP B12","Cyano B12",678.2894,5.02,"RP",2,"Sea ice_1_C",0.5,NA,16142,0.010405207387444,NA,1.07665253848596e-05,NA,NA
"3392","RP B12","Cyano B12",678.2894,5.02,"RP",2,"Sea ice_2",0.62,NA,13017.7419354839,0.00839129628019679,NA,4.27285559805678e-06,NA,NA
"3393","RP B12","Cyano B12",678.2894,5.02,"RP",2,"Meltwater_A",0.725,9.144216331,6994.48275862069,0.00450867573233489,5.67413895127194e-06,3.28983551398899e-05,3.57470753949679e-05,4.58438075460374e-06
"3394","RP B12","Cyano B12",678.2894,5.02,"RP",2,"Meltwater_B",1.105,13.93704696,4589.14027149321,0.00295818091035547,3.72285134802933e-06,1.60380901592404e-05,2.34539634944359e-05,3.00785162632372e-06
"3395","RP B12","Cyano B12",678.2894,5.02,"RP",2,"Meltwater_C",1.02,12.86496642,4971.56862745098,0.00320469598621843,4.03308896181201e-06,1.62713521871848e-05,2.54084604523056e-05,3.25850592851736e-06
"3396","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_08_A",3.1,24.21686837,1635.8064516129,0.00105444835675574,2.14253772493805e-06,3.15694362710223e-06,1.34979876646573e-05,1.1869949743132e-06
"3397","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_08_B",3.3,25.77924698,1536.66666666667,0.000990542395740242,2.01268695330154e-06,3.64426943149037e-06,1.26799278061932e-05,1.11505588496088e-06
"3398","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_08_C",3,23.43567907,1690.33333333333,0.00108959663531426,2.21395564888934e-06,3.2088829664532e-06,1.39479205868125e-05,1.22656147345697e-06
"3399","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_12_A",2.25,41.68972321,2253.77777777778,0.00145279551375235,1.24456460891394e-06,2.42354322039327e-06,7.84075703662802e-06,6.49124900155147e-07
"3400","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_12_B",2.75,50.95410614,1844,0.00118865087488829,1.01828013467698e-06,2.83248481628612e-06,6.4151648481502e-06,5.31102191036029e-07
"3401","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_12_C",1.9,35.20465515,2668.94736842105,0.00172041573996989,1.47382651076996e-06,2.63183646384264e-06,9.28510701705949e-06,7.6870053965741e-07
"3402","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_15_A",2.2,65.94233043,1999.54545454545,0.00128891618976375,6.82562648492006e-07,1.79171016853003e-06,4.30014468536922e-06,3.74321287312409e-07
"3403","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_15_B",2.04,61.14652458,2156.37254901961,0.00139000765562757,7.36096973870494e-07,1.90446243056649e-06,4.6374109352021e-06,4.03679819650637e-07
"3404","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_15_C",2.095,62.79508284,2099.76133651551,0.00135351580786647,7.16772232321428e-07,1.56172116224629e-06,4.51566506339488e-06,3.93082020089403e-07
"3405","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_17_A",1.325,45.4484529,3387.92452830189,0.00218387172159519,1.01060943736771e-06,1.70151612398894e-06,6.36683945538158e-06,5.61239583109446e-07
"3406","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_17_B",1.325,45.4484529,3387.92452830189,0.00218387172159519,1.01060943736771e-06,1.74271063411586e-06,6.36683945538158e-06,5.61239583109446e-07
"3407","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_17_C",1.64,56.25317944,2737.19512195122,0.00176440855555709,8.16498478339202e-07,1.43738552012914e-06,5.1439404136467e-06,4.53440516841473e-07
"3408","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_19_A",1.04,44.04571642,4316.34615384615,0.00278233656837849,1.04279460405476e-06,2.48902666373337e-06,6.5696060061416e-06,5.44058725637215e-07
"3409","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_19_B",1.15,48.70439796,3903.47826086957,0.00251620002705533,9.43049033317772e-07,1.88350866841965e-06,5.94120890990197e-06,4.92018325793655e-07
"3410","RP B12","Cyano B12",678.2894,5.02,"RP",2,"SW_19_C",1.5,63.5274756,2992.66666666667,0.00192908668740908,7.23004258876959e-07,1.26572802392325e-06,4.55492683092484e-06,3.77214049775136e-07
"3411","Serine","Serine",106.050419,11.86,"HILIC",1,"Meltwater_T-S_A",0.6,76.76311476,49762008.751591,12.0871817118361,0.0314921606545713,0.0041546396110075,0.0094476481963714,0.0238159435896606
"3412","Serine","Serine",106.050419,11.86,"HILIC",1,"Meltwater_T-S_B",0.62,76.75804953,49740979.9995001,12.0820738322694,0.0325302940945598,0.00444210902242026,0.00975908822785937,0.0252591468300582
"3413","Serine","Serine",106.050419,11.86,"HILIC",1,"Meltwater_T-S_C",0.6,64.52739864,39286737.9816444,9.54274059192284,0.0295773292990224,0.00418889062230201,0.00887319878970671,0.0220893029898106
"3414","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_T-S_A",0.62,84.00397013,130765100.470793,31.7628160641012,0.078142917647293,0.00645894051204562,0.0234428752947461,0.049517797097962
"3415","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_T-S_B",0.62,71.22869299,99843045.4385006,24.2518552436788,0.07036560511362,0.00585845278621926,0.0211096815329006,0.0429298633869965
"3416","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_T-S_C",0.78,85.3133456,95436410.5723741,23.1814845391827,0.0706476335888472,0.00465195860792882,0.021194290077151,0.042630798549164
"3417","Serine","Serine",106.050419,11.86,"HILIC",1,"Sea ice_T-S_A",0.44,25.87667432,53912578.5037294,13.0953542527033,0.0742232921167415,0.00578877129579315,0.0222669876329573,0.0458958366745006
"3418","Serine","Serine",106.050419,11.86,"HILIC",1,"Sea ice_T-S_B",0.58,35.99248868,63506801.8009953,15.4257891223422,0.0828594892905162,0.00727186807834642,0.0248578467853592,0.0522205851113854
"3419","Serine","Serine",106.050419,11.86,"HILIC",1,"Sea ice_T-S_C",0.5,31.7832986,59911485.5626159,14.5524875459982,0.0763109777095226,0.00501107355861188,0.0228932933128568,0.0477715550288432
"3420","Serine","Serine",106.050419,11.86,"HILIC",1,"Sea ice_1_A",0.25,NA,178494672.537388,43.3563193223204,NA,0.00834500836677231,NA,NA
"3421","Serine","Serine",106.050419,11.86,"HILIC",1,"Sea ice_1_B",0.5,NA,43408824.5028167,10.5439945618347,NA,0.00718336708052353,NA,NA
"3422","Serine","Serine",106.050419,11.86,"HILIC",1,"Sea ice_1_C",0.5,NA,30243394.4448785,7.3461143030383,NA,0.00760120612484691,NA,NA
"3423","Serine","Serine",106.050419,11.86,"HILIC",1,"Sea ice_2",0.62,NA,61299234.201668,14.8895714055809,NA,0.00758178312487265,NA,NA
"3424","Serine","Serine",106.050419,11.86,"HILIC",1,"Meltwater_A",0.725,9.144216331,14444227.8181521,3.50849997227212,0.09272391013155,0.0256003946498782,0.027817173040986,0.0749156326183016
"3425","Serine","Serine",106.050419,11.86,"HILIC",1,"Meltwater_B",1.105,13.93704696,7443971.28942584,1.80813909828558,0.047786156071175,0.00980301704241172,0.014335846822484,0.0386084895198749
"3426","Serine","Serine",106.050419,11.86,"HILIC",1,"Meltwater_C",1.02,12.86496642,8417000.82845841,2.04448777359694,0.0540324646275259,0.0103805729933977,0.0162097393837218,0.0436551506768882
"3427","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_08_A",3.1,24.21686837,10841670.4601775,2.63343952946475,0.11236881687331,0.00788433125874618,0.033710645055868,0.0622538494168149
"3428","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_08_B",3.3,25.77924698,8676876.81223546,2.10761159671541,0.0899317485179293,0.00775403914905096,0.0269795245562161,0.0498234090826918
"3429","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_08_C",3,23.43567907,13613822.6648109,3.30679473097075,0.141100871073276,0.00973857383719684,0.0423302613183704,0.0781717973512803
"3430","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_12_A",2.25,41.68972321,18547104.9423854,4.50508798361034,0.081046735923094,0.0075153559717112,0.0243140207783862,0.0422713726448385
"3431","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_12_B",2.75,50.95410614,12815998.3551655,3.11300336991571,0.0560030709710088,0.00741810313239574,0.0168009212904783,0.0292094018969391
"3432","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_12_C",1.9,35.20465515,18985393.8627278,4.61154827240031,0.0829619613299028,0.00705459768595586,0.0248885883968499,0.0432702926560991
"3433","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_15_A",2.2,65.94233043,21309508.6969304,5.1760752885908,0.0575622444674736,0.00719521315761032,0.0172686733397183,0.0315674663670212
"3434","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_15_B",2.04,61.14652458,19696946.3190404,4.7843842179886,0.0532063153315564,0.00655512936181685,0.0159618945988404,0.029178649742821
"3435","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_15_C",2.095,62.79508284,25103801.5900971,6.09770825354155,0.0678115664126075,0.00703569176319452,0.0203434699227456,0.0371882535468271
"3436","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_17_A",1.325,45.4484529,41856538.0403386,10.1669444987141,0.0988020537643442,0.00792135354160205,0.0296406161291402,0.0548694890575035
"3437","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_17_B",1.325,45.4484529,40071570.6360575,9.73337628258858,0.09458865118252,0.00776714959298438,0.0283765953545999,0.0525295858060016
"3438","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_17_C",1.64,56.25317944,37234251.13378,9.04419195786077,0.0878911791211853,0.00736790270062644,0.0263673537369181,0.0488101603907218
"3439","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_19_A",1.04,44.04571642,39205622.2532139,9.52303759813652,0.074952117232183,0.00851913272135551,0.0224856351716969,0.0391048757124287
"3440","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_19_B",1.15,48.70439796,31036006.6577087,7.53863964684675,0.0593336944026685,0.00564307009389269,0.0178001083208005,0.0309562535475462
"3441","Serine","Serine",106.050419,11.86,"HILIC",1,"SW_19_C",1.5,63.5274756,38661008.5191696,9.39075103392214,0.0739109412520253,0.0061615358329415,0.0221732823756076,0.0385616614702587
"3442","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"Meltwater_T-S_A",0.6,76.76311476,22202798.3333333,0.0942799915304456,0.000105273765355233,3.24061800902918e-05,7.3691635748663e-05,7.96132753376975e-05
"3443","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"Meltwater_T-S_B",0.62,76.75804953,21268179.0322581,0.0903113071120821,0.000104210588153934,3.32039580057584e-05,7.29474117039527e-05,8.09175146027088e-05
"3444","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"Meltwater_T-S_C",0.6,64.52739864,21115828.3333333,0.0896643786308773,0.000119104726524598,3.9359162201195e-05,8.33733085672185e-05,8.89512492869778e-05
"3445","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_T-S_A",0.62,84.00397013,29912622.5806452,0.127018304684716,0.000133924535747966,2.58290597484742e-05,9.37471750258085e-05,8.48656306581648e-05
"3446","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_T-S_B",0.62,71.22869299,25187962.9032258,0.106955929317257,0.000132997519063619,2.58370444576472e-05,9.3098263339305e-05,8.11414229294459e-05
"3447","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_T-S_C",0.78,85.3133456,25742289.7435897,0.109309773595352,0.000142770534073518,2.19358057655084e-05,9.99393738538055e-05,8.61518152506885e-05
"3448","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"Sea ice_T-S_A",0.44,25.87667432,21492547.7272727,0.0912640464176462,0.000221689894630745,4.03430622834313e-05,0.000155182926227129,0.000137081540122969
"3449","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"Sea ice_T-S_B",0.58,35.99248868,20358886.2068966,0.0864501667915364,0.000199014129963468,4.07534553515046e-05,0.000139309890964364,0.000125424793238679
"3450","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"Sea ice_T-S_C",0.5,31.7832986,28367828,0.12045862613461,0.000270714115904998,4.14793027255227e-05,0.000189499881133499,0.000169470168948267
"3451","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"Sea ice_1_A",0.25,NA,1226463616,5.20794620537905,NA,0.00100239954260172,NA,NA
"3452","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"Sea ice_1_B",0.5,NA,177173920,0.752335603208087,NA,0.000512547950769278,NA,NA
"3453","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"Sea ice_1_C",0.5,NA,66414160,0.282015192332813,NA,0.000291808093208332,NA,NA
"3454","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"Sea ice_2",0.62,NA,197967445.16129,0.840631382265422,NA,0.000428050254415612,NA,NA
"3455","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"Meltwater_A",0.725,9.144216331,39355591.7241379,0.16711609044599,0.00189283057161338,0.00121939230485199,0.00132498140020182,0.00152929917979623
"3456","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"Meltwater_B",1.105,13.93704696,39479109.5022624,0.167640585372287,0.0018987712325085,0.000908881134732727,0.00132913986286086,0.00153409889512258
"3457","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"Meltwater_C",1.02,12.86496642,55385439.2156863,0.235183811597543,0.00266379561358382,0.00119410972013721,0.00186465692898689,0.00215219497546656
"3458","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_08_A",3.1,24.21686837,24200885.1612903,0.102764490033234,0.0018792681096482,0.000307669597874844,0.00131548767651473,0.00104114003481735
"3459","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_08_B",3.3,25.77924698,17343690.9090909,0.0736467091880427,0.00134678731810398,0.00027095099833993,0.000942751122702044,0.000746138450581758
"3460","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_08_C",3,23.43567907,40245408,0.170894527275999,0.00312517130273681,0.000503287656975792,0.00218761991172908,0.00173138731112942
"3461","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_12_A",2.25,41.68972321,21954616.8888889,0.0932261358799573,0.000718775308839489,0.000155519181768237,0.000503142716217814,0.000374890099913391
"3462","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_12_B",2.75,50.95410614,12811328,0.0544008857442261,0.000419431880203218,0.000129634097040914,0.000293602316127848,0.000218762188301902
"3463","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_12_C",1.9,35.20465515,25986536.8421053,0.110346922788605,0.000850776906816254,0.000168805160474154,0.000595543834720627,0.000443737890870247
"3464","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_15_A",2.2,65.94233043,15074635,0.0640115916375658,0.000305083679469498,8.89819063114103e-05,0.000213558575622171,0.000167309646798474
"3465","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_15_B",2.04,61.14652458,16256959.3137255,0.0690321086287474,0.00032901181119553,9.45815347519631e-05,0.000230308267827832,0.00018043197203757
"3466","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_15_C",2.095,62.79508284,15830165.6324582,0.0672198098341979,0.000320374269616583,7.75599360791468e-05,0.00022426198872018,0.000175695094490045
"3467","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_17_A",1.325,45.4484529,34636080.754717,0.147075578095038,0.000612546832231194,0.000114590735847299,0.000428782782559477,0.000340176448037027
"3468","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_17_B",1.325,45.4484529,34636080.754717,0.147075578095038,0.000612546832231194,0.00011736503176008,0.000428782782559477,0.000340176448037027
"3469","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_17_C",1.64,56.25317944,27983418.902439,0.118826305473125,0.000494893019929606,9.68025293005818e-05,0.000346425113958114,0.000274837679054305
"3470","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_19_A",1.04,44.04571642,44127699.0384615,0.187379943246082,0.00063205478571947,0.000167626620118123,0.000442438350043809,0.000329762850626891
"3471","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_19_B",1.15,48.70439796,39906788.6956522,0.169456644326892,0.000571597371485169,0.000126847251839723,0.000400118160039619,0.000298220317088667
"3472","Stachydrine hydrochloride","Proline betaine",144.102454,7.18,"HILIC",1,"SW_19_C",1.5,63.5274756,30595204.6666667,0.129916760650617,0.000438224651471963,8.52420400835748e-05,0.000306757256030374,0.000228635576434645
"3473","Sulfurol","Sulfurol",144.048311,1,"RP",1,"Meltwater_T-S_A",0.6,76.76311476,524043.333333333,0.00243744761258758,3.17528492715319e-06,8.37806251485051e-07,1.90517095629191e-06,2.40130893321868e-06
"3474","Sulfurol","Sulfurol",144.048311,1,"RP",1,"Meltwater_T-S_B",0.62,76.75804953,679572.580645161,0.00316085037040231,4.25520459341423e-06,1.16212184628301e-06,2.55312275591549e-06,3.30408441142753e-06
"3475","Sulfurol","Sulfurol",144.048311,1,"RP",1,"Meltwater_T-S_C",0.6,64.52739864,49921.6666666667,0.00023219730028635,3.59842958464488e-07,1.01925551085042e-07,2.15905775078693e-07,2.68742321455461e-07
"3476","Sulfurol","Sulfurol",144.048311,1,"RP",1,"SW_T-S_A",0.62,84.00397013,686948.387096774,0.00319515696430942,3.93036447127867e-06,6.49732338514136e-07,2.35821868282335e-06,2.49060306768003e-06
"3477","Sulfurol","Sulfurol",144.048311,1,"RP",1,"SW_T-S_B",0.62,71.22869299,520506.451612903,0.00242099675183408,3.51220349348977e-06,5.84833408566011e-07,2.10732209597552e-06,2.14278575334334e-06
"3478","Sulfurol","Sulfurol",144.048311,1,"RP",1,"SW_T-S_C",0.78,85.3133456,407135.897435897,0.00189368389612277,2.88558495467045e-06,3.80016175684283e-07,1.73135097284286e-06,1.74124432270403e-06
"3479","Sulfurol","Sulfurol",144.048311,1,"RP",1,"Sea ice_T-S_A",0.44,25.87667432,519175,0.00241480386023768,6.84344573137675e-06,1.06745850485326e-06,4.10606743844522e-06,4.23163212814744e-06
"3480","Sulfurol","Sulfurol",144.048311,1,"RP",1,"Sea ice_T-S_B",0.58,35.99248868,103294.827586207,0.000480448304324667,1.29036190016294e-06,2.26488036352965e-07,7.74217140041835e-07,8.13225546149486e-07
