"","SampID","Identification","CultureID_short","Sample_type","nmolCave","total_mmol"
"999","50ppt-3C_B","Ethyl Dihydroxybenzoate","50ppt-3C","Exp_Frozen",0.083587563,2120.727017363
"1000","50ppt-3C_B","FAD","50ppt-3C","Exp_Frozen",0.24474415,2120.727017363
"1001","50ppt-3C_B","Fructose 6 phosphate","50ppt-3C","Exp_Frozen",10.782686,2120.727017363
"1002","50ppt-3C_B","Gluconic Acid","50ppt-3C","Exp_Frozen",0.705668204,2120.727017363
"1003","50ppt-3C_B","Glucose 1 phosphate","50ppt-3C","Exp_Frozen",6.419582323,2120.727017363
"1004","50ppt-3C_B","Glucose 6 phosphate","50ppt-3C","Exp_Frozen",10.29228732,2120.727017363
"1005","50ppt-3C_B","Glucosylglycerol","50ppt-3C","Exp_Frozen",81.58753859,2120.727017363
"1006","50ppt-3C_B","Glutamic acid","50ppt-3C","Exp_Frozen",131.3980435,2120.727017363
"1007","50ppt-3C_B","Glutamine","50ppt-3C","Exp_Frozen",308.8539039,2120.727017363
"1008","50ppt-3C_B","Glutathione","50ppt-3C","Exp_Frozen",0.001219396,2120.727017363
"1009","50ppt-3C_B","Glutathione Disulfide","50ppt-3C","Exp_Frozen",5.345868339,2120.727017363
"1010","50ppt-3C_B","glycerol 3 phosphate","50ppt-3C","Exp_Frozen",24.26783391,2120.727017363
"1011","50ppt-3C_B","Glycerophosphocholine","50ppt-3C","Exp_Frozen",33.16728051,2120.727017363
"1012","50ppt-3C_B","Glycine","50ppt-3C","Exp_Frozen",6.344327694,2120.727017363
"1013","50ppt-3C_B","GMP","50ppt-3C","Exp_Frozen",4.636928563,2120.727017363
"1014","50ppt-3C_B","Gonyol","50ppt-3C","Exp_Frozen",4.379399442,2120.727017363
"1015","50ppt-3C_B","Guanine","50ppt-3C","Exp_Frozen",2.063932264,2120.727017363
"1016","50ppt-3C_B","Guanosine","50ppt-3C","Exp_Frozen",3.297639777,2120.727017363
"1017","50ppt-3C_B","Histidine","50ppt-3C","Exp_Frozen",3.853509506,2120.727017363
"1018","50ppt-3C_B","Homarine","50ppt-3C","Exp_Frozen",34.15010293,2120.727017363
"1019","50ppt-3C_B","Homoserine","50ppt-3C","Exp_Frozen",30.66934561,2120.727017363
"1020","50ppt-3C_B","Hydroxo B12","50ppt-3C","Exp_Frozen",0.193189535,2120.727017363
"1021","50ppt-3C_B","Hypotaurine","50ppt-3C","Exp_Frozen",78.61313571,2120.727017363
"1022","50ppt-3C_B","Hypoxanthine","50ppt-3C","Exp_Frozen",1.263452343,2120.727017363
"1023","50ppt-3C_B","IAA","50ppt-3C","Exp_Frozen",0.051860333,2120.727017363
"1024","50ppt-3C_B","Indole 3 acetamide","50ppt-3C","Exp_Frozen",3.1e-06,2120.727017363
"1025","50ppt-3C_B","Indole 3 methyl acetate","50ppt-3C","Exp_Frozen",0.00085,2120.727017363
"1026","50ppt-3C_B","Inosine","50ppt-3C","Exp_Frozen",4.629159717,2120.727017363
"1027","50ppt-3C_B","Isethionic Acid","50ppt-3C","Exp_Frozen",61.28083839,2120.727017363
"1028","50ppt-3C_B","Isobutyryl-L-carnitine","50ppt-3C","Exp_Frozen",0.15241608,2120.727017363
"1029","50ppt-3C_B","Ketoglutaric Acid","50ppt-3C","Exp_Frozen",1.051274234,2120.727017363
"1030","50ppt-3C_B","Kynurenine","50ppt-3C","Exp_Frozen",0.035479651,2120.727017363
"1031","50ppt-3C_B","L-Pyroglutamic acid","50ppt-3C","Exp_Frozen",2.240922839,2120.727017363
"1032","50ppt-3C_B","Leucine","50ppt-3C","Exp_Frozen",3.765597141,2120.727017363
"1033","50ppt-3C_B","Lysine","50ppt-3C","Exp_Frozen",31.24859752,2120.727017363
"1034","50ppt-3C_B","Methionine","50ppt-3C","Exp_Frozen",5.368088038,2120.727017363
"1035","50ppt-3C_B","Methionine Sulfoxide","50ppt-3C","Exp_Frozen",2.924523639,2120.727017363
"1036","50ppt-3C_B","Methylmalonyl carnitine","50ppt-3C","Exp_Frozen",2.04e-06,2120.727017363
"1037","50ppt-3C_B","Methylthioadenosine","50ppt-3C","Exp_Frozen",0.033563058,2120.727017363
"1038","50ppt-3C_B","Muramic Acid","50ppt-3C","Exp_Frozen",0.002423876,2120.727017363
"1039","50ppt-3C_B","N-Acetyl-Serine","50ppt-3C","Exp_Frozen",16.17200296,2120.727017363
"1040","50ppt-3C_B","N-Acetylglucosamine","50ppt-3C","Exp_Frozen",0.269083413,2120.727017363
"1041","50ppt-3C_B","N-acetyltaurine","50ppt-3C","Exp_Frozen",0.054190717,2120.727017363
"1042","50ppt-3C_B","N(e)-Acetyl-Lysine","50ppt-3C","Exp_Frozen",0.6350145,2120.727017363
"1043","50ppt-3C_B","NAD","50ppt-3C","Exp_Frozen",0.807758505,2120.727017363
"1044","50ppt-3C_B","Ophthalmic Acid","50ppt-3C","Exp_Frozen",0.139763478,2120.727017363
"1045","50ppt-3C_B","Ornithine","50ppt-3C","Exp_Frozen",26.42157593,2120.727017363
"1046","50ppt-3C_B","Orotic Acid","50ppt-3C","Exp_Frozen",0.023633537,2120.727017363
"1047","50ppt-3C_B","PEP","50ppt-3C","Exp_Frozen",0.278358346,2120.727017363
"1048","50ppt-3C_B","Phenylalanine","50ppt-3C","Exp_Frozen",25.77788591,2120.727017363
"1049","50ppt-3C_B","Phosphoglyceric Acid","50ppt-3C","Exp_Frozen",0.430509909,2120.727017363
"1050","50ppt-3C_B","Proline","50ppt-3C","Exp_Frozen",569.0950962,2120.727017363
"1051","50ppt-3C_B","Propionyl-L-carnitine","50ppt-3C","Exp_Frozen",0.024003126,2120.727017363
"1052","50ppt-3C_B","Propionylglycine","50ppt-3C","Exp_Frozen",0.030507507,2120.727017363
"1053","50ppt-3C_B","Pyridoxal","50ppt-3C","Exp_Frozen",0.041782821,2120.727017363
"1054","50ppt-3C_B","Resorcylic Acid","50ppt-3C","Exp_Frozen",0.006644873,2120.727017363
"1055","50ppt-3C_B","Ribose 5 phosphate","50ppt-3C","Exp_Frozen",1.036066775,2120.727017363
"1056","50ppt-3C_B","RP B12","50ppt-3C","Exp_Frozen",0.052353007,2120.727017363
"1057","50ppt-3C_B","Serine","50ppt-3C","Exp_Frozen",15.42578912,2120.727017363
"1058","50ppt-3C_B","Stachydrine hydrochloride","50ppt-3C","Exp_Frozen",0.086450167,2120.727017363
"1059","50ppt-3C_B","Sulfurol","50ppt-3C","Exp_Frozen",0.00048,2120.727017363
"1060","50ppt-3C_B","Taurine","50ppt-3C","Exp_Frozen",51.82709425,2120.727017363
"1061","50ppt-3C_B","Thiamine monophosphate","50ppt-3C","Exp_Frozen",5.1e-05,2120.727017363
"1062","50ppt-3C_B","Threonic acid","50ppt-3C","Exp_Frozen",13.87786271,2120.727017363
"1063","50ppt-3C_B","Threonine","50ppt-3C","Exp_Frozen",15.90681741,2120.727017363
"1064","50ppt-3C_B","trans Hydroxyl proline","50ppt-3C","Exp_Frozen",0.532782343,2120.727017363
"1065","50ppt-3C_B","Trigonelline","50ppt-3C","Exp_Frozen",0.280782389,2120.727017363
"1066","50ppt-3C_B","Trimethyl-L-lysine","50ppt-3C","Exp_Frozen",0.102320883,2120.727017363
"1067","50ppt-3C_B","Trimethylamine N-oxide","50ppt-3C","Exp_Frozen",0.306612207,2120.727017363
"1068","50ppt-3C_B","Trimethylammonium Propionate (TMAP)","50ppt-3C","Exp_Frozen",3.014348854,2120.727017363
"1069","50ppt-3C_B","Tryptophan","50ppt-3C","Exp_Frozen",2.955239412,2120.727017363
"1070","50ppt-3C_B","Turicine","50ppt-3C","Exp_Frozen",0.029010604,2120.727017363
"1071","50ppt-3C_B","Tyrosine","50ppt-3C","Exp_Frozen",10.30032568,2120.727017363
"1072","50ppt-3C_B","UDP-glucosamine","50ppt-3C","Exp_Frozen",1.750200952,2120.727017363
"1073","50ppt-3C_B","UDP-glucose","50ppt-3C","Exp_Frozen",1.238119503,2120.727017363
"1074","50ppt-3C_B","Uridine","50ppt-3C","Exp_Frozen",4.988239605,2120.727017363
"1075","50ppt-3C_B","Vitamin B1","50ppt-3C","Exp_Frozen",0.525239092,2120.727017363
"1076","50ppt-3C_B","Vitamin B2","50ppt-3C","Exp_Frozen",0.015453901,2120.727017363
"1077","50ppt-3C_B","Vitamin B3","50ppt-3C","Exp_Frozen",1.035662228,2120.727017363
"1078","50ppt-3C_B","Vitamin B5","50ppt-3C","Exp_Frozen",0.030828531,2120.727017363
"1079","50ppt-3C_B","Vitamin B6","50ppt-3C","Exp_Frozen",0.020474597,2120.727017363
"1080","50ppt-3C_B","Xanthine","50ppt-3C","Exp_Frozen",0.331418353,2120.727017363
"1081","50ppt-3C_C","(3-Carboxypropyl)trimethylammonium (TMAB)","50ppt-3C","Exp_Frozen",0.316135107,2952.441687008
"1082","50ppt-3C_C","3OC12-HSL","50ppt-3C","Exp_Frozen",0.005544863,2952.441687008
"1083","50ppt-3C_C","3OC8-HSL","50ppt-3C","Exp_Frozen",6.24e-06,2952.441687008
"1084","50ppt-3C_C","3OHC12-HSL","50ppt-3C","Exp_Frozen",0.011009979,2952.441687008
"1085","50ppt-3C_C","4-Hydroxyisoleucine","50ppt-3C","Exp_Frozen",4.489507018,2952.441687008
"1086","50ppt-3C_C","6-Methyladenine","50ppt-3C","Exp_Frozen",0.002063968,2952.441687008
"1087","50ppt-3C_C","7-dehydrocholesterol","50ppt-3C","Exp_Frozen",0.000191,2952.441687008
"1088","50ppt-3C_C","Acetyl-L-carnitine","50ppt-3C","Exp_Frozen",0.498435677,2952.441687008
"1089","50ppt-3C_C","Acetylglutamic acid","50ppt-3C","Exp_Frozen",0.079172996,2952.441687008
"1090","50ppt-3C_C","Aconitic Acid","50ppt-3C","Exp_Frozen",0.100680552,2952.441687008
"1091","50ppt-3C_C","Adenine","50ppt-3C","Exp_Frozen",0.949645816,2952.441687008
"1092","50ppt-3C_C","Adenosine","50ppt-3C","Exp_Frozen",9.236597013,2952.441687008
"1093","50ppt-3C_C","Adenosyl Homocysteine","50ppt-3C","Exp_Frozen",0.183394635,2952.441687008
"1094","50ppt-3C_C","Adenosyl Methionine","50ppt-3C","Exp_Frozen",2.363586716,2952.441687008
"1095","50ppt-3C_C","ADP","50ppt-3C","Exp_Frozen",2.844992567,2952.441687008
"1096","50ppt-3C_C","Agmatine","50ppt-3C","Exp_Frozen",0.008155484,2952.441687008
"1097","50ppt-3C_C","Alanine","50ppt-3C","Exp_Frozen",195.5072047,2952.441687008
"1098","50ppt-3C_C","Amino Propanesulfonic Acid","50ppt-3C","Exp_Frozen",2.36e-05,2952.441687008
"1099","50ppt-3C_C","AMP","50ppt-3C","Exp_Frozen",9.831508154,2952.441687008
"1100","50ppt-3C_C","Anserine","50ppt-3C","Exp_Frozen",0.007776703,2952.441687008
"1101","50ppt-3C_C","Arginine","50ppt-3C","Exp_Frozen",58.14744962,2952.441687008
"1102","50ppt-3C_C","Argininosuccinic Acid","50ppt-3C","Exp_Frozen",0.375940079,2952.441687008
"1103","50ppt-3C_C","Asparagine","50ppt-3C","Exp_Frozen",32.75251811,2952.441687008
"1104","50ppt-3C_C","Aspartic acid","50ppt-3C","Exp_Frozen",37.66301429,2952.441687008
"1105","50ppt-3C_C","beta-Alanine","50ppt-3C","Exp_Frozen",24.52260836,2952.441687008
"1106","50ppt-3C_C","beta-Glutamic acid","50ppt-3C","Exp_Frozen",3.411020088,2952.441687008
"1107","50ppt-3C_C","Betaine","50ppt-3C","Exp_Frozen",81.55641042,2952.441687008
"1108","50ppt-3C_C","Betonicine","50ppt-3C","Exp_Frozen",0.033333463,2952.441687008
"1109","50ppt-3C_C","Butyryl-L-carnitine","50ppt-3C","Exp_Frozen",0.027987321,2952.441687008
"1110","50ppt-3C_C","C14-HSL","50ppt-3C","Exp_Frozen",0.030121749,2952.441687008
"1111","50ppt-3C_C","cAMP","50ppt-3C","Exp_Frozen",1.34e-05,2952.441687008
"1112","50ppt-3C_C","Carnitine","50ppt-3C","Exp_Frozen",0.701784575,2952.441687008
"1113","50ppt-3C_C","Carotene","50ppt-3C","Exp_Frozen",0.00077,2952.441687008
"1114","50ppt-3C_C","cGMP","50ppt-3C","Exp_Frozen",7e-05,2952.441687008
"1115","50ppt-3C_C","Chitobiose","50ppt-3C","Exp_Frozen",0.682757221,2952.441687008
"1116","50ppt-3C_C","Choline","50ppt-3C","Exp_Frozen",17.82257494,2952.441687008
"1117","50ppt-3C_C","Citric Acid","50ppt-3C","Exp_Frozen",4.902189586,2952.441687008
"1118","50ppt-3C_C","Citrulline","50ppt-3C","Exp_Frozen",3.357770139,2952.441687008
"1119","50ppt-3C_C","Creatine","50ppt-3C","Exp_Frozen",0.021784088,2952.441687008
"1120","50ppt-3C_C","Cys-Gly","50ppt-3C","Exp_Frozen",4.653603113,2952.441687008
"1121","50ppt-3C_C","Cystathionine","50ppt-3C","Exp_Frozen",0.381763583,2952.441687008
"1122","50ppt-3C_C","Cysteic Acid","50ppt-3C","Exp_Frozen",0.234252327,2952.441687008
"1123","50ppt-3C_C","Cysteinesulfinic acid","50ppt-3C","Exp_Frozen",0.0467738,2952.441687008
"1124","50ppt-3C_C","Cystine","50ppt-3C","Exp_Frozen",0.000155,2952.441687008
"1125","50ppt-3C_C","Cytidine","50ppt-3C","Exp_Frozen",1.999838144,2952.441687008
"1126","50ppt-3C_C","Cytosine","50ppt-3C","Exp_Frozen",1.22326107,2952.441687008
"1127","50ppt-3C_C","Deoxyadenosine","50ppt-3C","Exp_Frozen",0.425696453,2952.441687008
"1128","50ppt-3C_C","Desthiobiotin","50ppt-3C","Exp_Frozen",0.000165,2952.441687008
"1129","50ppt-3C_C","DHAP","50ppt-3C","Exp_Frozen",0.6222382,2952.441687008
"1130","50ppt-3C_C","DHPS","50ppt-3C","Exp_Frozen",49.41745404,2952.441687008
"1131","50ppt-3C_C","Dimethylsulfonioacetate (DMS-Ac)","50ppt-3C","Exp_Frozen",2.266908131,2952.441687008
"1132","50ppt-3C_C","DMSP","50ppt-3C","Exp_Frozen",112.5683256,2952.441687008
"1133","50ppt-3C_C","Ectoine","50ppt-3C","Exp_Frozen",0.433989908,2952.441687008
"1134","50ppt-3C_C","Ethyl Dihydroxybenzoate","50ppt-3C","Exp_Frozen",0.096961573,2952.441687008
"1135","50ppt-3C_C","FAD","50ppt-3C","Exp_Frozen",0.000462,2952.441687008
"1136","50ppt-3C_C","Fructose 6 phosphate","50ppt-3C","Exp_Frozen",17.3953864,2952.441687008
"1137","50ppt-3C_C","Gluconic Acid","50ppt-3C","Exp_Frozen",1.011037671,2952.441687008
"1138","50ppt-3C_C","Glucose 1 phosphate","50ppt-3C","Exp_Frozen",10.59578539,2952.441687008
"1139","50ppt-3C_C","Glucose 6 phosphate","50ppt-3C","Exp_Frozen",13.73658083,2952.441687008
"1140","50ppt-3C_C","Glucosylglycerol","50ppt-3C","Exp_Frozen",113.3576289,2952.441687008
"1141","50ppt-3C_C","Glutamic acid","50ppt-3C","Exp_Frozen",169.4686085,2952.441687008
"1142","50ppt-3C_C","Glutamine","50ppt-3C","Exp_Frozen",456.585722,2952.441687008
"1143","50ppt-3C_C","Glutathione","50ppt-3C","Exp_Frozen",0.001414499,2952.441687008
"1144","50ppt-3C_C","Glutathione Disulfide","50ppt-3C","Exp_Frozen",9.84489008,2952.441687008
"1145","50ppt-3C_C","glycerol 3 phosphate","50ppt-3C","Exp_Frozen",35.95925039,2952.441687008
"1146","50ppt-3C_C","Glycerophosphocholine","50ppt-3C","Exp_Frozen",49.87479971,2952.441687008
"1147","50ppt-3C_C","Glycine","50ppt-3C","Exp_Frozen",5.677638398,2952.441687008
"1148","50ppt-3C_C","GMP","50ppt-3C","Exp_Frozen",4.701890378,2952.441687008
"1149","50ppt-3C_C","Gonyol","50ppt-3C","Exp_Frozen",6.005957898,2952.441687008
"1150","50ppt-3C_C","Guanine","50ppt-3C","Exp_Frozen",3.378031567,2952.441687008
"1151","50ppt-3C_C","Guanosine","50ppt-3C","Exp_Frozen",5.194149629,2952.441687008
"1152","50ppt-3C_C","Histidine","50ppt-3C","Exp_Frozen",4.799694791,2952.441687008
"1153","50ppt-3C_C","Homarine","50ppt-3C","Exp_Frozen",58.69636257,2952.441687008
"1154","50ppt-3C_C","Homoserine","50ppt-3C","Exp_Frozen",39.985961,2952.441687008
"1155","50ppt-3C_C","Hydroxo B12","50ppt-3C","Exp_Frozen",0.260996908,2952.441687008
"1156","50ppt-3C_C","Hypotaurine","50ppt-3C","Exp_Frozen",74.52978434,2952.441687008
"1157","50ppt-3C_C","Hypoxanthine","50ppt-3C","Exp_Frozen",2.36167054,2952.441687008
"1158","50ppt-3C_C","IAA","50ppt-3C","Exp_Frozen",0.048077993,2952.441687008
"1159","50ppt-3C_C","Indole 3 acetamide","50ppt-3C","Exp_Frozen",4.32e-06,2952.441687008
"1160","50ppt-3C_C","Indole 3 methyl acetate","50ppt-3C","Exp_Frozen",0.000985,2952.441687008
"1161","50ppt-3C_C","Inosine","50ppt-3C","Exp_Frozen",10.68101379,2952.441687008
"1162","50ppt-3C_C","Isethionic Acid","50ppt-3C","Exp_Frozen",70.47402984,2952.441687008
"1163","50ppt-3C_C","Isobutyryl-L-carnitine","50ppt-3C","Exp_Frozen",0.258353557,2952.441687008
"1164","50ppt-3C_C","Ketoglutaric Acid","50ppt-3C","Exp_Frozen",1.685943028,2952.441687008
"1165","50ppt-3C_C","Kynurenine","50ppt-3C","Exp_Frozen",0.063939869,2952.441687008
"1166","50ppt-3C_C","L-Pyroglutamic acid","50ppt-3C","Exp_Frozen",9.096380118,2952.441687008
"1167","50ppt-3C_C","Leucine","50ppt-3C","Exp_Frozen",3.741502447,2952.441687008
"1168","50ppt-3C_C","Lysine","50ppt-3C","Exp_Frozen",37.56194843,2952.441687008
"1169","50ppt-3C_C","Methionine","50ppt-3C","Exp_Frozen",9.824139446,2952.441687008
"1170","50ppt-3C_C","Methionine Sulfoxide","50ppt-3C","Exp_Frozen",3.678635278,2952.441687008
"1171","50ppt-3C_C","Methylmalonyl carnitine","50ppt-3C","Exp_Frozen",2.37e-06,2952.441687008
"1172","50ppt-3C_C","Methylthioadenosine","50ppt-3C","Exp_Frozen",0.069272618,2952.441687008
"1173","50ppt-3C_C","Muramic Acid","50ppt-3C","Exp_Frozen",0.00455339,2952.441687008
"1174","50ppt-3C_C","N-Acetyl-Serine","50ppt-3C","Exp_Frozen",18.75952344,2952.441687008
"1175","50ppt-3C_C","N-Acetylglucosamine","50ppt-3C","Exp_Frozen",0.218365969,2952.441687008
"1176","50ppt-3C_C","N-acetyltaurine","50ppt-3C","Exp_Frozen",0.10050216,2952.441687008
"1177","50ppt-3C_C","N(e)-Acetyl-Lysine","50ppt-3C","Exp_Frozen",0.655089963,2952.441687008
"1178","50ppt-3C_C","NAD","50ppt-3C","Exp_Frozen",0.686724743,2952.441687008
"1179","50ppt-3C_C","Ophthalmic Acid","50ppt-3C","Exp_Frozen",0.19041383,2952.441687008
"1180","50ppt-3C_C","Ornithine","50ppt-3C","Exp_Frozen",25.08299179,2952.441687008
"1181","50ppt-3C_C","Orotic Acid","50ppt-3C","Exp_Frozen",0.054908007,2952.441687008
"1182","50ppt-3C_C","PEP","50ppt-3C","Exp_Frozen",0.27045117,2952.441687008
"1183","50ppt-3C_C","Phenylalanine","50ppt-3C","Exp_Frozen",42.55269784,2952.441687008
"1184","50ppt-3C_C","Phosphoglyceric Acid","50ppt-3C","Exp_Frozen",0.333131193,2952.441687008
"1185","50ppt-3C_C","Proline","50ppt-3C","Exp_Frozen",801.054769,2952.441687008
"1186","50ppt-3C_C","Propionyl-L-carnitine","50ppt-3C","Exp_Frozen",0.033384533,2952.441687008
"1187","50ppt-3C_C","Propionylglycine","50ppt-3C","Exp_Frozen",0.035388708,2952.441687008
"1188","50ppt-3C_C","Pyridoxal","50ppt-3C","Exp_Frozen",0.050551615,2952.441687008
"1189","50ppt-3C_C","Resorcylic Acid","50ppt-3C","Exp_Frozen",0.007708053,2952.441687008
"1190","50ppt-3C_C","Ribose 5 phosphate","50ppt-3C","Exp_Frozen",1.523302636,2952.441687008
"1191","50ppt-3C_C","RP B12","50ppt-3C","Exp_Frozen",0.090068022,2952.441687008
"1192","50ppt-3C_C","Serine","50ppt-3C","Exp_Frozen",14.55248755,2952.441687008
"1193","50ppt-3C_C","Stachydrine hydrochloride","50ppt-3C","Exp_Frozen",0.120458626,2952.441687008
"1194","50ppt-3C_C","Sulfurol","50ppt-3C","Exp_Frozen",0.001901219,2952.441687008
"1195","50ppt-3C_C","Taurine","50ppt-3C","Exp_Frozen",63.99162601,2952.441687008
"1196","50ppt-3C_C","Thiamine monophosphate","50ppt-3C","Exp_Frozen",5.92e-05,2952.441687008
"1197","50ppt-3C_C","Threonic acid","50ppt-3C","Exp_Frozen",15.68825876,2952.441687008
"1198","50ppt-3C_C","Threonine","50ppt-3C","Exp_Frozen",21.13794465,2952.441687008
"1199","50ppt-3C_C","trans Hydroxyl proline","50ppt-3C","Exp_Frozen",0.590442071,2952.441687008
"1200","50ppt-3C_C","Trigonelline","50ppt-3C","Exp_Frozen",0.325707571,2952.441687008
"1201","50ppt-3C_C","Trimethyl-L-lysine","50ppt-3C","Exp_Frozen",0.180792096,2952.441687008
"1202","50ppt-3C_C","Trimethylamine N-oxide","50ppt-3C","Exp_Frozen",0.476224224,2952.441687008
"1203","50ppt-3C_C","Trimethylammonium Propionate (TMAP)","50ppt-3C","Exp_Frozen",4.850900486,2952.441687008
"1204","50ppt-3C_C","Tryptophan","50ppt-3C","Exp_Frozen",5.603282137,2952.441687008
"1205","50ppt-3C_C","Turicine","50ppt-3C","Exp_Frozen",0.037562758,2952.441687008
"1206","50ppt-3C_C","Tyrosine","50ppt-3C","Exp_Frozen",19.46362089,2952.441687008
"1207","50ppt-3C_C","UDP-glucosamine","50ppt-3C","Exp_Frozen",3.078376512,2952.441687008
"1208","50ppt-3C_C","UDP-glucose","50ppt-3C","Exp_Frozen",1.519418164,2952.441687008
"1209","50ppt-3C_C","Uridine","50ppt-3C","Exp_Frozen",8.224335793,2952.441687008
"1210","50ppt-3C_C","Vitamin B1","50ppt-3C","Exp_Frozen",0.584858089,2952.441687008
"1211","50ppt-3C_C","Vitamin B2","50ppt-3C","Exp_Frozen",0.011779204,2952.441687008
"1212","50ppt-3C_C","Vitamin B3","50ppt-3C","Exp_Frozen",2.245702385,2952.441687008
"1213","50ppt-3C_C","Vitamin B5","50ppt-3C","Exp_Frozen",0.034431483,2952.441687008
"1214","50ppt-3C_C","Vitamin B6","50ppt-3C","Exp_Frozen",0.028595224,2952.441687008
"1215","50ppt-3C_C","Xanthine","50ppt-3C","Exp_Frozen",0.563327172,2952.441687008
"1216","Ev32Core_A","(3-Carboxypropyl)trimethylammonium (TMAB)","Ev32Core","Core",7.764328225,5400.609856069
"1217","Ev32Core_A","3OC12-HSL","Ev32Core","Core",0.008839284,5400.609856069
"1218","Ev32Core_A","3OC8-HSL","Ev32Core","Core",0.013845196,5400.609856069
"1219","Ev32Core_A","3OHC12-HSL","Ev32Core","Core",0.018252829,5400.609856069
"1220","Ev32Core_A","4-Hydroxyisoleucine","Ev32Core","Core",20.05504281,5400.609856069
"1221","Ev32Core_A","6-Methyladenine","Ev32Core","Core",0.009550082,5400.609856069
"1222","Ev32Core_A","7-dehydrocholesterol","Ev32Core","Core",0.000383,5400.609856069
"1223","Ev32Core_A","Acetyl-L-carnitine","Ev32Core","Core",5.969363358,5400.609856069
"1224","Ev32Core_A","Acetylglutamic acid","Ev32Core","Core",0.282950746,5400.609856069
"1225","Ev32Core_A","Aconitic Acid","Ev32Core","Core",0.838224511,5400.609856069
"1226","Ev32Core_A","Adenine","Ev32Core","Core",15.17591828,5400.609856069
"1227","Ev32Core_A","Adenosine","Ev32Core","Core",93.43615782,5400.609856069
"1228","Ev32Core_A","Adenosyl Homocysteine","Ev32Core","Core",0.447238485,5400.609856069
"1229","Ev32Core_A","Adenosyl Methionine","Ev32Core","Core",13.02268688,5400.609856069
"1230","Ev32Core_A","ADP","Ev32Core","Core",0.582518468,5400.609856069
"1231","Ev32Core_A","Agmatine","Ev32Core","Core",1.029274033,5400.609856069
"1232","Ev32Core_A","Alanine","Ev32Core","Core",159.6460095,5400.609856069
"1233","Ev32Core_A","Amino Propanesulfonic Acid","Ev32Core","Core",4.72e-05,5400.609856069
"1234","Ev32Core_A","AMP","Ev32Core","Core",295.3145403,5400.609856069
"1235","Ev32Core_A","Anserine","Ev32Core","Core",0.102868615,5400.609856069
"1236","Ev32Core_A","Arginine","Ev32Core","Core",249.4904273,5400.609856069
"1237","Ev32Core_A","Argininosuccinic Acid","Ev32Core","Core",1.10663101,5400.609856069
"1238","Ev32Core_A","Asparagine","Ev32Core","Core",37.52839292,5400.609856069
"1239","Ev32Core_A","Aspartic acid","Ev32Core","Core",180.3250241,5400.609856069
"1240","Ev32Core_A","beta-Alanine","Ev32Core","Core",94.57495335,5400.609856069
"1241","Ev32Core_A","beta-Glutamic acid","Ev32Core","Core",12.08732187,5400.609856069
"1242","Ev32Core_A","Betaine","Ev32Core","Core",201.8287502,5400.609856069
"1243","Ev32Core_A","Betonicine","Ev32Core","Core",0.007736882,5400.609856069
"1244","Ev32Core_A","Butyryl-L-carnitine","Ev32Core","Core",0.429603389,5400.609856069
"1245","Ev32Core_A","C14-HSL","Ev32Core","Core",0.224436422,5400.609856069
"1246","Ev32Core_A","cAMP","Ev32Core","Core",0.282193399,5400.609856069
"1247","Ev32Core_A","Carnitine","Ev32Core","Core",10.43964065,5400.609856069
"1248","Ev32Core_A","Carotene","Ev32Core","Core",5.231575942,5400.609856069
"1249","Ev32Core_A","cGMP","Ev32Core","Core",0.476618216,5400.609856069
"1250","Ev32Core_A","Chitobiose","Ev32Core","Core",2.425566209,5400.609856069
"1251","Ev32Core_A","Choline","Ev32Core","Core",53.9499049,5400.609856069
"1252","Ev32Core_A","Citric Acid","Ev32Core","Core",84.84393465,5400.609856069
"1253","Ev32Core_A","Citrulline","Ev32Core","Core",6.391218023,5400.609856069
"1254","Ev32Core_A","Creatine","Ev32Core","Core",1.398439048,5400.609856069
"1255","Ev32Core_A","Cys-Gly","Ev32Core","Core",3.509901416,5400.609856069
"1256","Ev32Core_A","Cystathionine","Ev32Core","Core",1.472800857,5400.609856069
"1257","Ev32Core_A","Cysteic Acid","Ev32Core","Core",21.15529629,5400.609856069
"1258","Ev32Core_A","Cysteinesulfinic acid","Ev32Core","Core",0.423075391,5400.609856069
"1259","Ev32Core_A","Cystine","Ev32Core","Core",1.598173866,5400.609856069
"1260","Ev32Core_A","Cytidine","Ev32Core","Core",46.45049301,5400.609856069
"1261","Ev32Core_A","Cytosine","Ev32Core","Core",7.983870296,5400.609856069
"1262","Ev32Core_A","Deoxyadenosine","Ev32Core","Core",28.93167172,5400.609856069
"1263","Ev32Core_A","Desthiobiotin","Ev32Core","Core",0.006567507,5400.609856069
"1264","Ev32Core_A","DHAP","Ev32Core","Core",0.863602895,5400.609856069
"1265","Ev32Core_A","DHPS","Ev32Core","Core",162.9403992,5400.609856069
"1266","Ev32Core_A","Dimethylsulfonioacetate (DMS-Ac)","Ev32Core","Core",9.299930774,5400.609856069
"1267","Ev32Core_A","DMSP","Ev32Core","Core",42.22410816,5400.609856069
"1268","Ev32Core_A","Ectoine","Ev32Core","Core",1.178558891,5400.609856069
"1269","Ev32Core_A","Ethyl Dihydroxybenzoate","Ev32Core","Core",0.135708634,5400.609856069
"1270","Ev32Core_A","FAD","Ev32Core","Core",0.696497638,5400.609856069
"1271","Ev32Core_A","Fructose 6 phosphate","Ev32Core","Core",42.16423516,5400.609856069
"1272","Ev32Core_A","Gluconic Acid","Ev32Core","Core",29.24457348,5400.609856069
