Compound,Rep,nmol.conc,rel_PA,umol.C,umol.N,C,N,umol.conc,Adjusted_Area,calc.blk.area.ratio,blank.area,Compound_Type,mgCtotal,umolCtotal,mgNtotal,umolNtotal,umol.conc.perumolC,relPA.perumolC,ratio.C,ratio.N,percent.C,percent.N,Ni.C,Ni.N,Nt_carbon,molfractionC,Nt_nitro,molfractionN
Sulfanilic acid,Smp_Orange_B,0.50903998206336,56342500,0.00305423989238016,5.0903998206336e-4,6,1,5.0903998206336e-4,563425,9.665894664607997,58290,Environmental contaminant,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,8.438944414523792e-7,93405.47745346358,5.063366648714276e-6,1.4306690307873609e-5,5.063366648714276e-4,0.0014306690307873608,3.05423989238016,0.50903998206336,776986.0717885544,3.930881135809249e-6,152008.04926532894,3.348769913985505e-6
Sulfanilic acid,Smp_Pink_B,0.24800639339102545,27450300,0.00148803836034615,2.480063933910254e-4,6,1,2.480063933910254e-4,274503,Inf,0,Environmental contaminant,3.269362387,272.1973513,0.1254902336,8.9593004490708,9.111271370076165e-7,100847.05038053764,5.46676282204569e-6,2.7681446202281007e-5,5.46676282204569e-4,0.002768144620228101,1.4880383603461527,0.24800639339102545,173876.23609866985,8.558031814662316e-6,36214.86961705742,6.848192358925765e-6
Sulfanilic acid,Smp_Pink_C,0.13575875196305923,15026300,8.145525117783554e-4,1.357587519630592e-4,6,1,1.357587519630592e-4,150263,Inf,0,Environmental contaminant,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,1.0085946438518402e-6,111635.1283270105,6.0515678631110416e-6,2.620279024799631e-5,6.051567863111042e-4,0.002620279024799631,0.8145525117783554,0.13575875196305923,139379.40062563264,5.844138431662582e-6,33583.78499839547,4.0423898607481364e-6
Taurocyamine,Smp_Orange_A,3.715379610258847,203636882.95312905,0.01114613883077654,0.01114613883077654,3,3,0.003715379610258847,5905469.605640743,41.83268025197708,141168.80797666893,Sulfur,15.13934563,1260.456717,1.05717892675,75.47665950937765,2.9476455320907676e-6,161558.0132238123,8.8429365962723e-6,1.476766314676616e-4,8.842936596272301e-4,0.014767663146766159,11.146138830776541,11.146138830776541,497937.8795977986,2.2384597130428516e-5,88455.57226356486,1.2600832876379087e-4
Taurocyamine,Smp_Orange_B,3.561047731126762,195178080.32634512,0.01068314319338028,0.01068314319338028,3,3,0.003561047731126762,1951780.8032634512,13.82586444723698,141168.80797666893,Sulfur,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,5.903560608075048e-6,323569.2733075872,1.7710681824225133e-5,3.002522917017854e-4,0.0017710681824225133,0.03002522917017854,10.683143193380285,10.683143193380285,776986.0717885544,1.3749465506876613e-5,152008.04926532894,7.028011506636031e-5
Threonic acid,Smp_Orange_A,346.54595920107573,42263699895.58284,1.386183836804303,NA,4,NA,0.3465459592010757,1225647296.9719024,189.1470015844328,6479866.382786878,Sugar,15.13934563,1260.456717,1.05717892675,75.47665950937765,2.749368181605523e-4,33530465.049346745,0.0010997472726422093,NA,0.10997472726422093,NA,1386.183836804303,NA,497937.8795977986,0.0027838489369878244,88455.57226356486,NA
Threonic acid,Smp_Orange_B,526.6224371506888,64225283980.59608,2.106489748602755,NA,4,NA,0.5266224371506888,642252839.8059608,99.11513631084148,6479866.382786878,Sugar,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,8.730429104098451e-4,106473679.9892064,0.0034921716416393806,NA,0.34921716416393805,NA,2106.4897486027553,NA,776986.0717885544,0.0027111036157363784,152008.04926532894,NA
Threonic acid,Smp_Orange_C,213.56352140281672,26045562897.40317,0.8542540856112669,NA,4,NA,0.21356352140281673,260455628.9740317,40.19459871362567,6479866.382786878,Sugar,2.202364003,183.3622515,0.1492131719,10.652985492657084,0.0011647082191440952,142044301.29067853,0.004658832876576381,NA,0.4658832876576381,NA,854.2540856112669,NA,244299.84644329475,0.003496744259352413,55194.32460057564,NA
Threonic acid,Smp_Pink_A,647.7365136774165,78995991436.70651,2.590946054709666,NA,4,NA,0.6477365136774165,789959914.3670652,165.14300940412534,4783489.8807853,Sugar,0.798187087,66.45467376,0.03668128535,2.6188385094276314,0.009747042262470605,1188719874.2709846,0.03898816904988242,NA,3.898816904988242,NA,2590.946054709666,NA,80030.39143966713,0.0323745268278853,21047.587903361855,NA
Threonic acid,Smp_Pink_B,952.158336234128,116122358686.41965,3.808633344936512,NA,4,NA,0.952158336234128,1161223586.8641963,242.7565680715017,4783489.8807853,Sugar,3.269362387,272.1973513,0.1254902336,8.9593004490708,0.0034980440907550012,426610906.1378646,0.013992176363020005,NA,1.3992176363020006,NA,3808.633344936512,NA,173876.23609866985,0.021904277607983302,36214.86961705742,NA
Threonic acid,Smp_Pink_C,360.2997723326625,43941073459.4051,1.44119908933065,NA,4,NA,0.36029977233266247,439410734.594051,91.85986498249127,4783489.8807853,Sugar,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,0.0026767807990356537,326452112.260988,0.010707123196142617,NA,1.0707123196142616,NA,1441.19908933065,NA,139379.40062563264,0.01034011541778438,33583.78499839547,NA
Trigonelline,Smp_Orange_A,1.3813295634804648,2081273517.2413795,0.00966930694436325,0.00138132956348046,7,1,0.0013813295634804647,60356932,5.986490830513096,10082189,Osmolyte,15.13934563,1260.456717,1.05717892675,75.47665950937765,1.095896070725977e-6,1651205.859884659,7.671272495081836e-6,1.8301413608651235e-5,7.671272495081836e-4,0.0018301413608651233,9.669306944363253,1.3813295634804648,497937.8795977986,1.9418701288950908e-5,88455.57226356486,1.5616083058788133e-5
